DATE,SP500,DGS10,UNRATE,CPIAUCSL,DCOILWTICO,NASDAQCOM
2022-07-04,3825.33,2.88,3.5,294.94,110.3,11127.85
2022-07-05,3831.39,2.82,3.5,294.94,101.55,11322.24
2022-07-06,3845.08,2.93,3.5,294.94,100.31,11361.85
2022-07-07,3902.62,3.01,3.5,294.94,104.62,11621.35
2022-07-08,3899.38,3.09,3.5,294.94,106.78,11635.31
2022-07-11,3854.43,2.99,3.5,294.94,106.09,11372.6
2022-07-12,3818.8,2.96,3.5,294.94,97.69,11264.73
2022-07-13,3801.78,2.91,3.5,294.94,98.44,11247.58
2022-07-14,3790.38,2.96,3.5,294.94,97.79,11251.19
2022-07-15,3863.16,2.93,3.5,294.94,99.59,11452.42
2022-07-18,3830.85,2.96,3.5,294.94,104.48,11360.05
2022-07-19,3936.69,3.01,3.5,294.94,106.12,11713.15
2022-07-20,3959.9,3.04,3.5,294.94,104.45,11897.65
2022-07-21,3998.95,2.91,3.5,294.94,98.44,12059.61
2022-07-22,3961.63,2.77,3.5,294.94,97.71,11834.11
2022-07-25,3966.84,2.81,3.5,294.94,99.83,11782.67
2022-07-26,3921.05,2.81,3.5,294.94,97.74,11562.57
2022-07-27,4023.61,2.78,3.5,294.94,100.03,12032.42
2022-07-28,4072.43,2.68,3.5,294.94,99.11,12162.59
2022-07-29,4130.29,2.67,3.5,294.94,101.31,12390.69
2022-08-01,4118.63,2.6,3.6,295.162,96.59,12368.98
2022-08-02,4091.19,2.75,3.6,295.162,97.14,12348.76
2022-08-03,4155.17,2.73,3.6,295.162,93.25,12668.16
2022-08-04,4151.94,2.68,3.6,295.162,91.29,12720.58
2022-08-05,4145.19,2.83,3.6,295.162,91.77,12657.55
2022-08-08,4140.06,2.77,3.6,295.162,93.52,12644.46
2022-08-09,4122.47,2.8,3.6,295.162,93.18,12493.93
2022-08-10,4210.24,2.78,3.6,295.162,94.68,12854.8
2022-08-11,4207.27,2.87,3.6,295.162,97.02,12779.91
2022-08-12,4280.15,2.84,3.6,295.162,94.86,13047.19
2022-08-15,4297.14,2.79,3.6,295.162,92.24,13128.05
2022-08-16,4305.2,2.82,3.6,295.162,89.23,13102.55
2022-08-17,4274.04,2.89,3.6,295.162,90.85,12938.12
2022-08-18,4283.74,2.88,3.6,295.162,93.2,12965.34
2022-08-19,4228.48,2.98,3.6,295.162,93.55,12705.22
2022-08-22,4137.99,3.03,3.6,295.162,93.42,12381.57
2022-08-23,4128.73,3.05,3.6,295.162,96.46,12381.3
2022-08-24,4140.77,3.11,3.6,295.162,95.52,12431.53
2022-08-25,4199.12,3.03,3.6,295.162,93.33,12639.27
2022-08-26,4057.66,3.04,3.6,295.162,93.63,12141.71
2022-08-29,4030.61,3.12,3.6,295.162,97.4,12017.67
2022-08-30,3986.16,3.11,3.6,295.162,92.08,11883.14
2022-08-31,3955.0,3.15,3.6,295.162,90.09,11816.2
2022-09-01,3966.85,3.26,3.5,296.421,87.09,11785.13
2022-09-02,3924.26,3.2,3.5,296.421,87.29,11630.86
2022-09-05,3924.26,3.2,3.5,296.421,87.29,11630.86
2022-09-06,3908.19,3.33,3.5,296.421,87.35,11544.91
2022-09-07,3979.87,3.27,3.5,296.421,82.5,11791.9
2022-09-08,4006.18,3.29,3.5,296.421,84.04,11862.13
2022-09-09,4067.36,3.33,3.5,296.421,87.27,12112.31
2022-09-12,4110.41,3.37,3.5,296.421,88.18,12266.41
2022-09-13,3932.69,3.42,3.5,296.421,87.84,11633.57
2022-09-14,3946.01,3.41,3.5,296.421,88.88,11719.68
2022-09-15,3901.35,3.45,3.5,296.421,85.72,11552.36
2022-09-16,3873.33,3.45,3.5,296.421,85.57,11448.4
2022-09-19,3899.89,3.49,3.5,296.421,86.15,11535.02
2022-09-20,3855.93,3.57,3.5,296.421,84.69,11425.05
2022-09-21,3789.93,3.51,3.5,296.421,83.38,11220.19
2022-09-22,3757.99,3.7,3.5,296.421,84.02,11066.81
2022-09-23,3693.23,3.69,3.5,296.421,79.07,10867.93
2022-09-26,3655.04,3.88,3.5,296.421,77.17,10802.92
2022-09-27,3647.29,3.97,3.5,296.421,78.91,10829.5
2022-09-28,3719.04,3.72,3.5,296.421,82.61,11051.64
2022-09-29,3640.47,3.76,3.5,296.421,81.78,10737.51
2022-09-30,3585.62,3.83,3.5,296.421,79.91,10575.62
2022-10-01,3585.62,3.83,3.6,297.979,79.91,10575.62
2022-10-03,3678.43,3.67,3.6,297.979,84.05,10815.43
2022-10-04,3790.93,3.62,3.6,297.979,86.87,11176.41
2022-10-05,3783.28,3.76,3.6,297.979,88.22,11148.64
2022-10-06,3744.52,3.83,3.6,297.979,88.9,11073.31
2022-10-07,3639.66,3.89,3.6,297.979,93.07,10652.4
2022-10-10,3612.39,3.89,3.6,297.979,91.6,10542.1
2022-10-11,3588.84,3.93,3.6,297.979,89.75,10426.19
2022-10-12,3577.03,3.91,3.6,297.979,87.83,10417.1
2022-10-13,3669.91,3.97,3.6,297.979,89.59,10649.15
2022-10-14,3583.07,4.0,3.6,297.979,86.1,10321.39
2022-10-17,3677.95,4.02,3.6,297.979,86.0,10675.8
2022-10-18,3719.98,4.01,3.6,297.979,83.29,10772.4
2022-10-19,3695.16,4.14,3.6,297.979,86.0,10680.51
2022-10-20,3665.78,4.24,3.6,297.979,86.02,10614.84
2022-10-21,3752.75,4.21,3.6,297.979,85.47,10859.72
2022-10-24,3797.34,4.25,3.6,297.979,86.12,10952.61
2022-10-25,3859.11,4.1,3.6,297.979,86.93,11199.12
2022-10-26,3830.6,4.04,3.6,297.979,89.39,10970.99
2022-10-27,3807.3,3.96,3.6,297.979,89.06,10792.67
2022-10-28,3901.06,4.02,3.6,297.979,87.85,11102.45
2022-10-31,3871.98,4.1,3.6,297.979,86.54,10988.15
2022-11-01,3856.1,4.07,3.6,298.708,88.36,10890.85
2022-11-02,3759.69,4.1,3.6,298.708,90.06,10524.8
2022-11-03,3719.89,4.14,3.6,298.708,88.14,10342.94
2022-11-04,3770.55,4.17,3.6,298.708,92.58,10475.25
2022-11-07,3806.8,4.22,3.6,298.708,91.8,10564.52
2022-11-08,3828.11,4.14,3.6,298.708,88.8,10616.2
2022-11-09,3748.57,4.12,3.6,298.708,85.79,10353.17
2022-11-10,3956.37,3.82,3.6,298.708,86.52,11114.15
2022-11-11,3992.93,3.82,3.6,298.708,89.14,11323.33
2022-11-14,3957.25,3.88,3.6,298.708,85.85,11196.22
2022-11-15,3991.73,3.8,3.6,298.708,86.87,11358.41
2022-11-16,3958.79,3.67,3.6,298.708,85.62,11183.66
2022-11-17,3946.56,3.77,3.6,298.708,81.69,11144.96
2022-11-18,3965.34,3.82,3.6,298.708,80.07,11146.06
2022-11-21,3949.94,3.83,3.6,298.708,79.74,11024.51
2022-11-22,4003.58,3.76,3.6,298.708,80.83,11174.41
2022-11-23,4027.26,3.71,3.6,298.708,77.93,11285.32
2022-11-24,4027.26,3.71,3.6,298.708,77.93,11285.32
2022-11-25,4026.12,3.68,3.6,298.708,76.45,11226.36
2022-11-28,3963.94,3.69,3.6,298.708,77.1,11049.5
2022-11-29,3957.63,3.75,3.6,298.708,77.96,10983.78
2022-11-30,4080.11,3.68,3.6,298.708,80.48,11468.0
2022-12-01,4076.57,3.53,3.5,298.808,81.06,11482.45
2022-12-02,4071.7,3.51,3.5,298.808,79.86,11461.5
2022-12-05,3998.84,3.6,3.5,298.808,76.83,11239.94
2022-12-06,3941.26,3.51,3.5,298.808,74.21,11014.89
2022-12-07,3933.92,3.42,3.5,298.808,71.93,10958.55
2022-12-08,3963.51,3.48,3.5,298.808,71.3,11082.0
2022-12-09,3934.38,3.57,3.5,298.808,71.05,11004.62
2022-12-12,3990.56,3.61,3.5,298.808,72.96,11143.74
2022-12-13,4019.65,3.51,3.5,298.808,75.44,11256.81
2022-12-14,3995.32,3.49,3.5,298.808,77.14,11170.89
2022-12-15,3895.75,3.44,3.5,298.808,75.89,10810.53
2022-12-16,3852.36,3.48,3.5,298.808,74.19,10705.41
2022-12-19,3817.66,3.57,3.5,298.808,75.05,10546.03
2022-12-20,3821.62,3.69,3.5,298.808,75.92,10547.11
2022-12-21,3878.44,3.68,3.5,298.808,78.17,10709.37
2022-12-22,3822.39,3.67,3.5,298.808,77.68,10476.12
2022-12-23,3844.82,3.75,3.5,298.808,79.57,10497.86
2022-12-26,3844.82,3.75,3.5,298.808,79.57,10497.86
2022-12-27,3829.25,3.84,3.5,298.808,79.45,10353.23
2022-12-28,3783.22,3.88,3.5,298.808,78.89,10213.29
2022-12-29,3849.28,3.83,3.5,298.808,78.43,10478.09
2022-12-30,3839.5,3.88,3.5,298.808,80.16,10466.48
2023-01-01,3839.5,3.88,3.5,300.456,80.16,10466.48
2023-01-02,3839.5,3.88,3.5,300.456,80.16,10466.48
2023-01-03,3824.14,3.79,3.5,300.456,76.87,10386.98
2023-01-04,3852.97,3.69,3.5,300.456,72.82,10458.76
2023-01-05,3808.1,3.71,3.5,300.456,73.61,10305.24
2023-01-06,3895.08,3.55,3.5,300.456,73.77,10569.29
2023-01-09,3892.09,3.53,3.5,300.456,74.69,10635.65
2023-01-10,3919.25,3.61,3.5,300.456,75.11,10742.63
2023-01-11,3969.61,3.54,3.5,300.456,77.46,10931.67
2023-01-12,3983.17,3.43,3.5,300.456,78.32,11001.1
2023-01-13,3999.09,3.49,3.5,300.456,79.9,11079.16
2023-01-16,3999.09,3.49,3.5,300.456,79.9,11079.16
2023-01-17,3990.97,3.53,3.5,300.456,80.25,11095.11
2023-01-18,3928.86,3.37,3.5,300.456,79.53,10957.01
2023-01-19,3898.85,3.39,3.5,300.456,80.31,10852.27
2023-01-20,3972.61,3.48,3.5,300.456,81.27,11140.43
2023-01-23,4019.81,3.52,3.5,300.456,81.62,11364.41
2023-01-24,4016.95,3.46,3.5,300.456,79.86,11334.27
2023-01-25,4016.22,3.46,3.5,300.456,79.78,11313.36
2023-01-26,4060.43,3.49,3.5,300.456,80.64,11512.41
2023-01-27,4070.56,3.52,3.5,300.456,79.73,11621.71
2023-01-30,4017.77,3.55,3.5,300.456,77.97,11393.81
2023-01-31,4076.6,3.52,3.5,300.456,78.95,11584.55
2023-02-01,4119.21,3.39,3.6,301.476,76.34,11816.32
2023-02-02,4179.76,3.4,3.6,301.476,75.87,12200.82
2023-02-03,4136.48,3.53,3.6,301.476,73.4,12006.95
2023-02-06,4111.08,3.63,3.6,301.476,74.11,11887.45
2023-02-07,4164.0,3.67,3.6,301.476,77.17,12113.79
2023-02-08,4117.86,3.63,3.6,301.476,78.47,11910.52
2023-02-09,4081.5,3.67,3.6,301.476,78.04,11789.58
2023-02-10,4090.46,3.74,3.6,301.476,79.74,11718.12
2023-02-13,4137.29,3.72,3.6,301.476,80.14,11891.79
2023-02-14,4136.13,3.77,3.6,301.476,79.08,11960.15
2023-02-15,4147.6,3.81,3.6,301.476,78.57,12070.59
2023-02-16,4090.41,3.86,3.6,301.476,78.45,11855.83
2023-02-17,4079.09,3.82,3.6,301.476,76.31,11787.27
2023-02-20,4079.09,3.82,3.6,301.476,76.31,11787.27
2023-02-21,3997.34,3.95,3.6,301.476,76.28,11492.3
2023-02-22,3991.05,3.93,3.6,301.476,73.95,11507.07
2023-02-23,4012.32,3.88,3.6,301.476,75.26,11590.4
2023-02-24,3970.04,3.95,3.6,301.476,76.19,11394.94
2023-02-27,3982.24,3.92,3.6,301.476,75.57,11466.98
2023-02-28,3970.15,3.92,3.6,301.476,76.88,11455.54
2023-03-01,3951.39,4.01,3.5,301.643,77.57,11379.48
2023-03-02,3981.35,4.08,3.5,301.643,78.05,11462.98
2023-03-03,4045.64,3.97,3.5,301.643,79.62,11689.01
2023-03-06,4048.42,3.98,3.5,301.643,80.39,11675.74
2023-03-07,3986.37,3.97,3.5,301.643,77.45,11530.33
2023-03-08,3992.01,3.98,3.5,301.643,76.56,11576.0
2023-03-09,3918.32,3.93,3.5,301.643,75.6,11338.35
2023-03-10,3861.59,3.7,3.5,301.643,76.55,11138.89
2023-03-13,3855.76,3.55,3.5,301.643,74.68,11188.84
2023-03-14,3919.29,3.64,3.5,301.643,71.18,11428.15
2023-03-15,3891.93,3.51,3.5,301.643,67.38,11434.05
2023-03-16,3960.28,3.56,3.5,301.643,68.15,11717.28
2023-03-17,3916.64,3.39,3.5,301.643,66.61,11630.51
2023-03-20,3951.57,3.47,3.5,301.643,67.56,11675.54
2023-03-21,4002.87,3.59,3.5,301.643,69.4,11860.11
2023-03-22,3936.97,3.48,3.5,301.643,70.71,11669.96
2023-03-23,3948.72,3.38,3.5,301.643,69.77,11787.4
2023-03-24,3970.99,3.38,3.5,301.643,69.22,11823.96
2023-03-27,3977.53,3.53,3.5,301.643,72.87,11768.84
2023-03-28,3971.27,3.55,3.5,301.643,73.12,11716.08
2023-03-29,4027.81,3.57,3.5,301.643,72.95,11926.24
2023-03-30,4050.83,3.55,3.5,301.643,74.32,12013.47
2023-03-31,4109.31,3.48,3.5,301.643,75.68,12221.91
2023-04-01,4109.31,3.48,3.4,302.858,75.68,12221.91
2023-04-03,4124.51,3.43,3.4,302.858,80.4,12189.45
2023-04-04,4100.6,3.35,3.4,302.858,80.7,12126.33
2023-04-05,4090.38,3.3,3.4,302.858,80.69,11996.86
2023-04-06,4105.02,3.3,3.4,302.858,80.7,12087.96
2023-04-07,4105.02,3.39,3.4,302.858,80.7,12087.96
2023-04-10,4109.11,3.41,3.4,302.858,79.79,12084.36
2023-04-11,4108.94,3.43,3.4,302.858,81.54,12031.88
2023-04-12,4091.95,3.41,3.4,302.858,83.26,11929.34
2023-04-13,4146.22,3.45,3.4,302.858,82.16,12166.27
2023-04-14,4137.64,3.52,3.4,302.858,82.58,12123.47
2023-04-17,4151.32,3.6,3.4,302.858,80.93,12157.72
2023-04-18,4154.87,3.58,3.4,302.858,80.85,12153.41
2023-04-19,4154.52,3.6,3.4,302.858,79.18,12157.23
2023-04-20,4129.79,3.54,3.4,302.858,77.27,12059.56
2023-04-21,4133.52,3.57,3.4,302.858,77.86,12072.46
2023-04-24,4137.04,3.52,3.4,302.858,78.64,12037.2
2023-04-25,4071.63,3.4,3.4,302.858,77.05,11799.16
2023-04-26,4055.99,3.43,3.4,302.858,74.33,11854.35
2023-04-27,4135.35,3.53,3.4,302.858,74.77,12142.24
2023-04-28,4169.48,3.44,3.4,302.858,76.78,12226.58
2023-05-01,4167.87,3.59,3.6,303.316,75.65,12212.6
2023-05-02,4119.58,3.44,3.6,303.316,71.71,12080.51
2023-05-03,4090.75,3.38,3.6,303.316,68.62,12025.33
2023-05-04,4061.22,3.37,3.6,303.316,68.52,11966.4
2023-05-05,4136.25,3.44,3.6,303.316,71.32,12235.41
2023-05-08,4138.12,3.52,3.6,303.316,73.13,12256.92
2023-05-09,4119.17,3.53,3.6,303.316,73.68,12179.55
2023-05-10,4137.64,3.43,3.6,303.316,72.53,12306.44
2023-05-11,4130.62,3.39,3.6,303.316,70.81,12328.51
2023-05-12,4124.08,3.46,3.6,303.316,70.02,12284.74
2023-05-15,4136.28,3.5,3.6,303.316,71.07,12365.21
2023-05-16,4109.9,3.54,3.6,303.316,70.85,12343.05
2023-05-17,4158.77,3.57,3.6,303.316,72.78,12500.57
2023-05-18,4198.05,3.65,3.6,303.316,71.82,12688.84
2023-05-19,4191.98,3.7,3.6,303.316,71.57,12657.9
2023-05-22,4192.63,3.72,3.6,303.316,71.81,12720.78
2023-05-23,4145.58,3.7,3.6,303.316,72.87,12560.25
2023-05-24,4115.24,3.73,3.6,303.316,74.37,12484.16
2023-05-25,4151.28,3.83,3.6,303.316,71.68,12698.09
2023-05-26,4205.45,3.8,3.6,303.316,72.35,12975.69
2023-05-29,4205.45,3.8,3.6,303.316,72.35,12975.69
2023-05-30,4205.52,3.69,3.6,303.316,69.45,13017.43
2023-05-31,4179.83,3.64,3.6,303.316,68.11,12935.29
2023-06-01,4221.02,3.61,3.6,304.099,70.09,13100.98
2023-06-02,4282.37,3.69,3.6,304.099,71.76,13240.77
2023-06-05,4273.79,3.69,3.6,304.099,72.14,13229.43
2023-06-06,4283.85,3.7,3.6,304.099,71.71,13276.42
2023-06-07,4267.52,3.79,3.6,304.099,72.52,13104.89
2023-06-08,4293.93,3.73,3.6,304.099,71.28,13238.52
2023-06-09,4298.86,3.75,3.6,304.099,70.16,13259.14
2023-06-12,4338.93,3.73,3.6,304.099,67.08,13461.92
2023-06-13,4369.01,3.84,3.6,304.099,69.39,13573.32
2023-06-14,4372.59,3.83,3.6,304.099,68.22,13626.48
2023-06-15,4425.84,3.72,3.6,304.099,70.61,13782.82
2023-06-16,4409.59,3.77,3.6,304.099,71.81,13689.57
2023-06-19,4409.59,3.77,3.6,304.099,71.81,13689.57
2023-06-20,4388.71,3.74,3.6,304.099,70.94,13667.29
2023-06-21,4365.69,3.72,3.6,304.099,72.55,13502.2
2023-06-22,4381.89,3.8,3.6,304.099,69.22,13630.61
2023-06-23,4348.33,3.74,3.6,304.099,68.91,13492.52
2023-06-26,4328.82,3.72,3.6,304.099,69.09,13335.78
2023-06-27,4378.41,3.77,3.6,304.099,67.68,13555.67
2023-06-28,4376.86,3.71,3.6,304.099,69.54,13591.75
2023-06-29,4396.44,3.85,3.6,304.099,69.85,13591.33
2023-06-30,4450.38,3.81,3.6,304.099,70.66,13787.92
2023-07-01,4450.38,3.81,3.5,304.615,70.66,13787.92
2023-07-03,4455.59,3.86,3.5,304.615,69.71,13816.77
2023-07-04,4455.59,3.86,3.5,304.615,69.71,13816.77
2023-07-05,4446.82,3.95,3.5,304.615,71.78,13791.65
2023-07-06,4411.59,4.05,3.5,304.615,71.76,13679.04
2023-07-07,4398.95,4.06,3.5,304.615,73.91,13660.72
2023-07-10,4409.53,4.01,3.5,304.615,73.05,13685.48
2023-07-11,4439.26,3.99,3.5,304.615,74.87,13760.7
2023-07-12,4472.16,3.86,3.5,304.615,75.77,13918.96
2023-07-13,4510.04,3.76,3.5,304.615,76.86,14138.57
2023-07-14,4505.42,3.83,3.5,304.615,75.44,14113.7
2023-07-17,4522.79,3.81,3.5,304.615,74.17,14244.95
2023-07-18,4554.98,3.8,3.5,304.615,75.76,14353.64
2023-07-19,4565.72,3.75,3.5,304.615,75.4,14358.02
2023-07-20,4534.87,3.85,3.5,304.615,75.65,14063.31
2023-07-21,4536.34,3.84,3.5,304.615,77.06,14032.81
2023-07-24,4554.64,3.86,3.5,304.615,78.81,14058.87
2023-07-25,4567.46,3.91,3.5,304.615,79.76,14144.56
2023-07-26,4566.75,3.86,3.5,304.615,79.11,14127.28
2023-07-27,4537.41,4.01,3.5,304.615,80.17,14050.11
2023-07-28,4582.23,3.96,3.5,304.615,80.55,14316.66
2023-07-31,4588.96,3.97,3.5,304.615,81.8,14346.02
2023-08-01,4576.73,4.05,3.7,306.138,81.37,14283.91
2023-08-02,4513.39,4.08,3.7,306.138,79.5,13973.45
2023-08-03,4501.89,4.2,3.7,306.138,81.56,13959.72
2023-08-04,4478.03,4.05,3.7,306.138,82.76,13892.07
2023-08-07,4518.44,4.09,3.7,306.138,81.94,13977.12
2023-08-08,4499.38,4.02,3.7,306.138,82.94,13867.19
2023-08-09,4467.71,4.0,3.7,306.138,84.35,13705.08
2023-08-10,4468.83,4.09,3.7,306.138,82.81,13721.03
2023-08-11,4464.05,4.16,3.7,306.138,83.17,13644.85
2023-08-14,4489.72,4.19,3.7,306.138,82.5,13788.33
2023-08-15,4437.86,4.21,3.7,306.138,81.06,13631.05
2023-08-16,4404.33,4.28,3.7,306.138,79.4,13474.63
2023-08-17,4370.36,4.3,3.7,306.138,80.43,13316.93
2023-08-18,4369.71,4.26,3.7,306.138,81.25,13290.78
2023-08-21,4399.77,4.34,3.7,306.138,80.71,13497.59
2023-08-22,4387.55,4.34,3.7,306.138,80.25,13505.87
2023-08-23,4436.01,4.19,3.7,306.138,78.91,13721.03
2023-08-24,4376.31,4.23,3.7,306.138,79.52,13463.97
2023-08-25,4405.71,4.25,3.7,306.138,80.47,13590.65
2023-08-28,4433.31,4.2,3.7,306.138,80.65,13705.13
2023-08-29,4497.63,4.12,3.7,306.138,81.14,13943.76
2023-08-30,4514.87,4.12,3.7,306.138,81.64,14019.31
2023-08-31,4507.66,4.09,3.7,306.138,83.55,14034.97
2023-09-01,4515.77,4.18,3.7,307.374,85.52,14031.81
2023-09-04,4515.77,4.18,3.7,307.374,85.52,14031.81
2023-09-05,4496.83,4.27,3.7,307.374,86.74,14020.95
2023-09-06,4465.48,4.3,3.7,307.374,87.55,13872.47
2023-09-07,4451.14,4.27,3.7,307.374,86.87,13748.83
2023-09-08,4457.49,4.26,3.7,307.374,87.51,13761.53
2023-09-11,4487.46,4.29,3.7,307.374,87.3,13917.91
2023-09-12,4461.9,4.27,3.7,307.374,88.87,13773.63
2023-09-13,4467.44,4.25,3.7,307.374,88.59,13813.59
2023-09-14,4505.1,4.29,3.7,307.374,90.13,13926.05
2023-09-15,4450.32,4.33,3.7,307.374,90.83,13708.33
2023-09-18,4453.53,4.32,3.7,307.374,91.47,13710.24
2023-09-19,4443.95,4.37,3.7,307.374,91.16,13678.19
2023-09-20,4402.2,4.35,3.7,307.374,89.2,13469.13
2023-09-21,4330.0,4.49,3.7,307.374,89.56,13223.98
2023-09-22,4320.06,4.44,3.7,307.374,90.0,13211.81
2023-09-25,4337.44,4.55,3.7,307.374,89.68,13271.32
2023-09-26,4273.53,4.56,3.7,307.374,91.43,13063.61
2023-09-27,4274.51,4.61,3.7,307.374,93.67,13092.85
2023-09-28,4299.7,4.59,3.7,307.374,91.65,13201.28
2023-09-29,4288.05,4.59,3.7,307.374,90.77,13219.32
2023-10-01,4288.05,4.59,3.9,307.653,90.77,13219.32
2023-10-02,4288.39,4.69,3.9,307.653,88.81,13307.77
2023-10-03,4229.45,4.81,3.9,307.653,89.26,13059.47
2023-10-04,4263.75,4.73,3.9,307.653,84.32,13236.01
2023-10-05,4258.19,4.72,3.9,307.653,82.3,13219.83
2023-10-06,4308.5,4.78,3.9,307.653,82.83,13431.34
2023-10-09,4335.66,4.78,3.9,307.653,82.83,13484.24
2023-10-10,4358.24,4.66,3.9,307.653,85.89,13562.84
2023-10-11,4376.95,4.58,3.9,307.653,83.7,13659.68
2023-10-12,4349.61,4.7,3.9,307.653,82.87,13574.22
2023-10-13,4327.78,4.63,3.9,307.653,87.67,13407.23
2023-10-16,4373.63,4.71,3.9,307.653,86.65,13567.98
2023-10-17,4373.2,4.83,3.9,307.653,86.66,13533.75
2023-10-18,4314.6,4.91,3.9,307.653,88.35,13314.3
2023-10-19,4278.0,4.98,3.9,307.653,89.35,13186.18
2023-10-20,4224.16,4.93,3.9,307.653,89.12,12983.81
2023-10-23,4217.04,4.86,3.9,307.653,85.49,13018.33
2023-10-24,4247.68,4.83,3.9,307.653,84.58,13139.87
2023-10-25,4186.77,4.95,3.9,307.653,86.07,12821.22
2023-10-26,4137.23,4.86,3.9,307.653,83.8,12595.61
2023-10-27,4117.37,4.84,3.9,307.653,86.04,12643.01
2023-10-30,4166.82,4.88,3.9,307.653,83.03,12789.48
2023-10-31,4193.8,4.88,3.9,307.653,81.64,12851.24
2023-11-01,4237.86,4.77,3.7,308.087,81.05,13061.47
2023-11-02,4317.78,4.67,3.7,308.087,83.04,13294.19
2023-11-03,4358.34,4.57,3.7,308.087,81.19,13478.28
2023-11-06,4365.98,4.67,3.7,308.087,81.54,13518.78
2023-11-07,4378.38,4.58,3.7,308.087,77.96,13639.86
2023-11-08,4382.78,4.49,3.7,308.087,75.85,13650.41
2023-11-09,4347.35,4.62,3.7,308.087,76.34,13521.45
2023-11-10,4415.24,4.61,3.7,308.087,76.34,13798.11
2023-11-13,4411.55,4.63,3.7,308.087,78.86,13767.74
2023-11-14,4495.7,4.44,3.7,308.087,78.9,14094.38
2023-11-15,4502.88,4.53,3.7,308.087,77.15,14103.84
2023-11-16,4508.24,4.45,3.7,308.087,73.5,14113.67
2023-11-17,4514.02,4.44,3.7,308.087,76.47,14125.48
2023-11-20,4547.38,4.42,3.7,308.087,78.1,14284.53
2023-11-21,4538.19,4.41,3.7,308.087,78.35,14199.98
2023-11-22,4556.62,4.42,3.7,308.087,76.8,14265.86
2023-11-23,4556.62,4.42,3.7,308.087,76.8,14265.86
2023-11-24,4559.34,4.47,3.7,308.087,74.83,14250.85
2023-11-27,4550.43,4.39,3.7,308.087,74.46,14241.02
2023-11-28,4554.89,4.34,3.7,308.087,76.09,14281.76
2023-11-29,4550.58,4.27,3.7,308.087,77.56,14258.49
2023-11-30,4567.8,4.37,3.7,308.087,75.66,14226.22
2023-12-01,4594.63,4.22,3.8,308.735,73.7,14305.03
2023-12-04,4569.78,4.28,3.8,308.735,72.73,14185.49
2023-12-05,4567.18,4.18,3.8,308.735,71.95,14229.91
2023-12-06,4549.34,4.12,3.8,308.735,68.98,14146.71
2023-12-07,4585.59,4.14,3.8,308.735,69.0,14339.99
2023-12-08,4604.37,4.23,3.8,308.735,70.87,14403.97
2023-12-11,4622.44,4.23,3.8,308.735,70.95,14432.49
2023-12-12,4643.7,4.2,3.8,308.735,68.27,14533.4
2023-12-13,4707.09,4.04,3.8,308.735,69.09,14733.96
2023-12-14,4719.55,3.92,3.8,308.735,71.21,14761.56
2023-12-15,4719.19,3.91,3.8,308.735,71.05,14813.92
2023-12-18,4740.56,3.95,3.8,308.735,72.16,14905.19
2023-12-19,4768.37,3.93,3.8,308.735,73.23,15003.22
2023-12-20,4698.35,3.86,3.8,308.735,73.87,14777.94
2023-12-21,4746.75,3.89,3.8,308.735,73.59,14963.87
2023-12-22,4754.63,3.9,3.8,308.735,73.29,14992.97
2023-12-25,4754.63,3.9,3.8,308.735,73.29,14992.97
2023-12-26,4774.75,3.89,3.8,308.735,75.84,15074.57
2023-12-27,4781.58,3.79,3.8,308.735,74.31,15099.18
2023-12-28,4783.35,3.84,3.8,308.735,72.02,15095.14
2023-12-29,4769.83,3.88,3.8,308.735,71.89,15011.35
